"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"PSYC197A CM-10 SP2021139549","PSYC197A CM-10 SP2021","0","0","-------","ONLI    ","OnCampus"
"PSYC197A CM-12 FA2020132289","PSYC197A CM-12 FA2020","0","0","-------","    ","OnCampus"
"PSYC197A CM-12 SP2021139551","PSYC197A CM-12 SP2021","0","0","-------","ONLI    ","OnCampus"
"PSYC197B CM-06 SP2021139558","PSYC197B CM-06 SP2021","0","0","-------","ONLI    ","OnCampus"
"PSYC197B CM-07 SP2021139559","PSYC197B CM-07 SP2021","0","0","-------","ONLI    ","OnCampus"
"PSYC197B CM-13 FA2020132292","PSYC197B CM-13 FA2020","0","0","-------","    ","OnCampus"
"PSYC197B CM-17 FA2020132300","PSYC197B CM-17 FA2020","0","0","-------","    ","OnCampus"
"PSYC198  SC-01 SI2020135044","PSYC198  SC-01 SI2020","0","0","-------","ARR    ","OnCampus"
"RLST059  CM-01 SP2020127292","RLST059  CM-01 SP2020","1445","1730","-M-----","KRVLC63","OnCampus"
"RLST101B CM-01 SP2020127281","RLST101B CM-01 SP2020","1445","1730","---W---","KRV166 ","OnCampus"
"RLST113  HM-01 SU2020130997","RLST113  HM-01 SU2020","1415","1730","--T-R--","ARR    ","OnCampus"
"RLST137  CM-01 SP2021137620","RLST137  CM-01 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"RLST189P PO-01 SP2020129092","RLST189P PO-01 SP2020","1315","1430","--T-R--","PR102 ","OnCampus"
"RUST113  PO-01 SP2020129100","RUST113  PO-01 SP2020","1445","1600","--T-R--","MA2   ","OnCampus"
"RUST114  PO-01 SP2021138918","RUST114  PO-01 SP2021","1430","1545","--T-R--","ONLISYNC","OnCampus"
"SOC 051  PO-02 SP2020129102","SOC 051  PO-02 SP2020","1445","1600","-M-W---","HN108 ","OnCampus"
"SOC 055  PZ-01 SP2021137310","SOC 055  PZ-01 SP2021","1430","1715","---W---","TBA    ","OnCampus"
"SOC 103  JT-01 SP2020129922","SOC 103  JT-01 SP2020","1730","1850","---W---","ARR    ","OnCampus"
"SOC 107  PZ-01 SP2020126699","SOC 107  PZ-01 SP2020","1445","1730","--T----","SKDP103","OnCampus"
"SOC 191  PO-04 SP2020126206","SOC 191  PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"SOC 191  PO-16 FA2020134514","SOC 191  PO-16 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"SOC 199A PZ-01 SP2021139770","SOC 199A PZ-01 SP2021","1430","1715","--T----","TBA    ","OnCampus"
"SPAN002  PZ-02 SP2020125961","SPAN002  PZ-02 SP2020","1100","1150","-MTWR--","BH207 ","OnCampus"
"SPAN011  PO-01 SP2021137594","SPAN011  PO-01 SP2021","1615","1715","-M-W---","ONLIWEB ","OnCampus"
"SPAN013  PO-02 SP2021137599","SPAN013  PO-02 SP2021","1615","1715","--T-R--","ONLIWEB ","OnCampus"
"SPAN022  PZ-01 SP2021139615","SPAN022  PZ-01 SP2021","1120","1210","-MTWR--","TBA    ","OnCampus"
"SPAN033  PO-02 SP2021138933","SPAN033  PO-02 SP2021","1000","1050","-MTWR--","ONLISYNC","OnCampus"
"SPAN033  SC-02 SP2020127816","SPAN033  SC-02 SP2020","900","950","-MTWR--","BL220 ","OnCampus"
"SPAN033  SC-02 SP2021139244","SPAN033  SC-02 SP2021","1100","1150","-----F-","ONLI    ","OnCampus"
"SPAN033  SC-03 SP2020127819","SPAN033  SC-03 SP2020","1000","1050","-MTWR--","BL220 ","OnCampus"
"SPAN033L CM-07 FA2020134597","SPAN033L CM-07 FA2020","1731","1830","----R--","ONLI    ","OnCampus"
"SPAN044  PO-01 FA2020133464","SPAN044  PO-01 FA2020","1100","1215","-M-W---","ONLIWEB ","OnCampus"
"SPAN044  PO-01 SP2020129115","SPAN044  PO-01 SP2020","1315","1430","--T-R--","MA2   ","OnCampus"
"SPAN044L CM-04 SP2021139459","SPAN044L CM-04 SP2021","1830","1930","----R--","ONLI    ","OnCampus"
"SPAN055  PZ-02 FA2020134149","SPAN055  PZ-02 FA2020","1330","1420","--T-R--","ONLI    ","OnCampus"
"SPAN055  PZ-02 SP2021139403","SPAN055  PZ-02 SP2021","1330","1420","--T-R--","TBA    ","OnCampus"
"SPAN101  PO-01 FA2020133466","SPAN101  PO-01 FA2020","1245","1400","--T-R--","ONLIWEB ","OnCampus"
"SPAN152  SC-01 FA2020133633","SPAN152  SC-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"SPAN199  PZ-01 SP2020126718","SPAN199  PZ-01 SP2020","1315","1600","-----F-","BE207 ","OnCampus"
"SPCH061A CM-01 SP2021139243","SPCH061A CM-01 SP2021","1800","2100","--T----","ONLI    ","OnCampus"
"TEST001  PO-01 FA2020136731","TEST001  PO-01 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"TEST001  SC-01 SP2020130971","TEST001  SC-01 SP2020","800","850","-M-W-F-","ARR    ","OnCampus"
"THEA021  PO-01 FA2020133485","THEA021  PO-01 FA2020","1000","1230","-M-W---","ONLIWEB ","OnCampus"
"THEA024  PO-01 SP2020129135","THEA024  PO-01 SP2020","1315","1430","-M-W---","TE200 ","OnCampus"
"THEA052C PO-04 SP2021138963","THEA052C PO-04 SP2021","0","0","-------","ONLIWEB ","OnCampus"
"THEA052H PO-01 SP2020129146","THEA052H PO-01 SP2020","0","0","-------","ARRARR ","OnCampus"
"THEA052H PO-04 SP2021138967","THEA052H PO-04 SP2021","0","0","-------","ONLIWEB ","OnCampus"
"THEA053CGPO-01 SP2020129149","THEA053CGPO-01 SP2020","1645","1815","--T-R--","PDLSTD","OnCampus"
"THEA053CIPO-02 SP2020129152","THEA053CIPO-02 SP2020","0","0","-------","ARRARR ","OnCampus"
"THEA060  PO-01 SP2021138976","THEA060  PO-01 SP2021","915","1145","--T-R--","ONLIWEB ","OnCampus"
"THEA100E PO-01 FA2020133507","THEA100E PO-01 FA2020","1245","1515","-M-W---","ONLIWEB ","OnCampus"
"THEA170  PO-01 SP2020129165","THEA170  PO-01 SP2020","1315","1600","---W---","TE100 ","OnCampus"
"THEA190  PO-02 FA2020133509","THEA190  PO-02 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"THEA191H PO-12 SP2021137137","THEA191H PO-12 SP2021","0","0","-------","ONLIASYN","OnCampus"
"THEA192H PO-16 FA2020131922","THEA192H PO-16 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"WRIT109  SC-01 SP2020129715","WRIT109  SC-01 SP2020","1100","1215","-M-W---","HM202 ","OnCampus"
"WRIT109  SC-01 SP2021139170","WRIT109  SC-01 SP2021","1100","1215","-M-W---","ONLI    ","OnCampus"
"WRIT113  SC-01 SP2020129719","WRIT113  SC-01 SP2020","1315","1430","-M-W---","HM120 ","OnCampus"
"WRIT195  PZ-01 SP2020126719","WRIT195  PZ-01 SP2020","1315","1600","-----F-","SC230 ","OnCampus"
"AFRI144A AF-01 SP2020128588","AFRI144A AF-01 SP2020","1315","1600","--T----","LE110 ","OnCampus"
"AMST103  SC-01 SP2021139025","AMST103  SC-01 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"ANTH001  PZ-01 SP2021137264","ANTH001  PZ-01 SP2021","915","1030","--T-R--","TBA    ","OnCampus"
"ANTH025  SC-01 SP2021139747","ANTH025  SC-01 SP2021","1615","1730","--T-R--","ONLI    ","OnCampus"
"ANTH101  PO-01 SP2021138392","ANTH101  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"ANTH121  PO-01 SP2021138395","ANTH121  PO-01 SP2021","1100","1215","-M-W---","ONLISYNC","OnCampus"
"ANTH150  PO-01 SP2021138396","ANTH150  PO-01 SP2021","1245","1545","--T----","ONLISYNC","OnCampus"
"ANTH192  PO-04 SP2020125990","ANTH192  PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"ANTH192  PO-04 SP2021136940","ANTH192  PO-04 SP2021","0","0","-------","ONLIASYN","OnCampus"
"ARBC014  CM-01 SP2021137686","ARBC014  CM-01 SP2021","1900","2000","-MTWR--","ONLI    ","OnCampus"
"ARBC016  CM-01 SP2020127721","ARBC016  CM-01 SP2020","1615","1715","-M-W---","RN15  ","OnCampus"
"ARHI178  PO-02 FA2020135084","ARHI178  PO-02 FA2020","1245","1545","--T----","ONLIWEB ","OnCampus"
"ARHI186D PO-01 SP2020128599","ARHI186D PO-01 SP2020","1900","2150","-M-----","LE110 ","OnCampus"
"ARHI186W PO-01 SP2020128600","ARHI186W PO-01 SP2020","1315","1600","----R--","LE110 ","OnCampus"
"ART 028  PO-01 FA2020135065","ART 028  PO-01 FA2020","915","1145","-M-W---","ONLIWEB ","OnCampus"
"ART 033  HM-01 SP2020121832","ART 033  HM-01 SP2020","1315","1545","--T-R--","PA1283","OnCampus"
"ART 105  SC-01 FA2020135132","ART 105  SC-01 FA2020","1000","1230","--T-R--","ONLI    ","OnCampus"
"ART 105  SC-01 SP2020127491","ART 105  SC-01 SP2020","1000","1230","--T-R--","LA203 ","OnCampus"
"ART 113  PZ-01 SP2020125974","ART 113  PZ-01 SP2020","935","1200","--T-R--","RRC112 ","OnCampus"
"ART 135  SC-01 FA2020135211","ART 135  SC-01 FA2020","1000","1200","--T-R--","ONLI    ","OnCampus"
"ART 138  SC-01 FA2020134161","ART 138  SC-01 FA2020","1245","1445","--T-R--","ONLI    ","OnCampus"
"ART 139  PO-01 SP2020128609","ART 139  PO-01 SP2020","1315","1545","--T-R--","STAR216 ","OnCampus"
"ART 141  SC-01 SP2020127492","ART 141  SC-01 SP2020","1615","1845","--T-R--","ST5   ","OnCampus"
"ART 199  PZ-01 SP2021139820","ART 199  PZ-01 SP2021","1315","1745","---W---","TBA    ","OnCampus"
"ASAM179F AA-01 SP2020129557","ASAM179F AA-01 SP2020","1315","1430","--T-R--","SHAN2421","OnCampus"
"ASAM191  SC-01 SP2020129251","ASAM191  SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"ASIA192  PO-04 SP2021136943","ASIA192  PO-04 SP2021","0","0","-------","ONLIASYN","OnCampus"
"ASTR001  PO-01 SP2021138419","ASTR001  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"ASTR002  PO-01 SP2020128610","ASTR002  PO-01 SP2020","1315","1430","-M-W---","ML1051","OnCampus"
"ASTR051 LPO-01 SP2021138422","ASTR051 LPO-01 SP2021","1900","2150","---W---","ONLISYNC","OnCampus"
"ASTR101 LPO-01 FA2020132996","ASTR101 LPO-01 FA2020","1945","2100","-M-W---","ONLIWEB ","OnCampus"
"BIOL023  HM-03 SP2020121840","BIOL023  HM-03 SP2020","1315","1705","---W---","ONB141","OnCampus"
"BIOL041C PO-02 SP2021138430","BIOL041C PO-02 SP2021","1245","1630","---W---","ONLISYNC","OnCampus"
"BIOL041C PO-04 SP2021138434","BIOL041C PO-04 SP2021","1245","1630","----R--","ONLISYNC","OnCampus"
"BIOL042L KS-01 SP2020127948","BIOL042L KS-01 SP2020","1330","1715","-M---F-","KSII402 ","OnCampus"
"BIOL042L KS-02 SP2021139642","BIOL042L KS-02 SP2021","1330","1500","----R--","ONLI    ","OnCampus"
"BIOL043L KS-05 FA2020135397","BIOL043L KS-05 FA2020","1000","1050","-M-W-F-","ONLI    ","OnCampus"
"BIOL043LXKS-03 FA2020134274","BIOL043LXKS-03 FA2020","1430","1730","---W---","    ","OnCampus"
"BIOL043LXKS-08 FA2020134280","BIOL043LXKS-08 FA2020","1900","2200","----R--","ONLI    ","OnCampus"
"BIOL044LXKS-03 SP2021137350","BIOL044LXKS-03 SP2021","1430","1730","--T----","ONLI    ","OnCampus"
"BIOL044LXKS-08 SP2020129373","BIOL044LXKS-08 SP2020","1330","1715","-M-----","KSII101 ","OnCampus"
"BIOL044LXKS-10 SP2021137357","BIOL044LXKS-10 SP2021","1900","2200","----R--","ONLI    ","OnCampus"
"BIOL053  PO-01 SP2020128625","BIOL053  PO-01 SP2020","1315","1600","-M-----","HIVE127 ","OnCampus"
"BIOL063L KS-01 SP2021137358","BIOL063L KS-01 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"BIOL063L KS-01 SP2021137359","BIOL063L KS-01 SP2021","1330","1530","----R--","ONLI    ","OnCampus"
"BIOL067L KS-01 FA2020133685","BIOL067L KS-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"BIOL105  PO-01 FA2020133011","BIOL105  PO-01 FA2020","1245","1400","--T-R--","ONLIWEB ","OnCampus"
"BIOL107  PO-01 SP2020128626","BIOL107  PO-01 SP2020","1100","1215","---W-F-","SVBI38  ","OnCampus"
"BIOL109  HM-01 FA2020130176","BIOL109  HM-01 FA2020","840","930","-M-W-F-","ONLI    ","OnCampus"
"BIOL147  KS-01 FA2020133700","BIOL147  KS-01 FA2020","1245","1400","-M-W---","ONLI    ","OnCampus"
"BIOL148L KS-01 SP2020127970","BIOL148L KS-01 SP2020","1100","1150","-M-W-F-","KS127 ","OnCampus"
"BIOL148L KS-01 SP2021137375","BIOL148L KS-01 SP2021","915","1030","-M-W---","ONLI    ","OnCampus"
"BIOL148L KS-02 FA2020133704","BIOL148L KS-02 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"BIOL151L KS-01 SP2020127974","BIOL151L KS-01 SP2020","1315","1715","---W---","KSB32 ","OnCampus"
"BIOL157L KS-01 SP2021137380","BIOL157L KS-01 SP2021","1100","1215","-M-W---","ONLI    ","OnCampus"
"BIOL160  PO-01 FA2020133013","BIOL160  PO-01 FA2020","1100","1215","-----F-","ONLIWEB ","OnCampus"
"BIOL170L KS-01 SP2020127989","BIOL170L KS-01 SP2020","1315","1715","----R--","KS205 ","OnCampus"
"BIOL177  KS-01 SP2021137392","BIOL177  KS-01 SP2021","1000","1050","-M-W-F-","ONLI    ","OnCampus"
"BIOL187M KS-01 SP2021139974","BIOL187M KS-01 SP2021","1500","1600","---W---","ONLI    ","OnCampus"
"BIOL188L KS-01 FA2020133768","BIOL188L KS-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"BIOL188L KS-01 SP2021137397","BIOL188L KS-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"BIOL191H PO-12 SP2021136957","BIOL191H PO-12 SP2021","0","0","-------","ONLIASYN","OnCampus"
"BIOL191H PO-24 SP2021136960","BIOL191H PO-24 SP2021","0","0","-------","ONLIASYN","OnCampus"
"BIOL191H PO-28 FA2020135344","BIOL191H PO-28 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"BIOL191H PO-40 FA2020135351","BIOL191H PO-40 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"BIOL194A PO-32 SP2021136975","BIOL194A PO-32 SP2021","0","0","-------","ONLIASYN","OnCampus"
"BIOL194A PO-44 FA2020131767","BIOL194A PO-44 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"BIOL194B PO-12 SP2020126013","BIOL194B PO-12 SP2020","0","0","-------","ARR    ","OnCampus"
"BIOL194B PO-16 SP2020126014","BIOL194B PO-16 SP2020","0","0","-------","ARR    ","OnCampus"
"BIOL194B PO-22 SP2020129709","BIOL194B PO-22 SP2020","0","0","-------","ARR    ","OnCampus"
"BIOL194B PO-44 SP2020126021","BIOL194B PO-44 SP2020","0","0","-------","ARR    ","OnCampus"
"CASA105  PZ-01 SP2021139860","CASA105  PZ-01 SP2021","915","1200","----R--","TBA    ","OnCampus"
"CGS 010  PZ-01 FA2020134373","CGS 010  PZ-01 FA2020","1245","1400","-M-W---","ONLI    ","OnCampus"
"CGS 134  PZ-01 SP2021139830","CGS 134  PZ-01 SP2021","1615","1815","-M-W---","ONLI    ","OnCampus"
"CHEM001ALPO-02 FA2020133024","CHEM001ALPO-02 FA2020","1245","1630","--T----","ONLIWEB ","OnCampus"
"CHEM001B PO-01 SP2021138451","CHEM001B PO-01 SP2021","840","930","-M-W-F-","ONLISYNC","OnCampus"
"CHEM001B PO-03 SP2021138453","CHEM001B PO-03 SP2021","1000","1050","-M-W-F-","ONLISYNC","OnCampus"
"CHEM001BLPO-05 SP2021138459","CHEM001BLPO-05 SP2021","1245","1630","-----F-","ONLISYNC","OnCampus"
"CHEM014L KS-01 FA2020133773","CHEM014L KS-01 FA2020","1600","1800","--T----","ONLI    ","OnCampus"
"CHEM015L KS-02 SP2020129167","CHEM015L KS-02 SP2020","900","950","-M-W-F-","BCFOR ","OnCampus"
"CHEM015L KS-07 SP2020129180","CHEM015L KS-07 SP2020","1330","1715","-----F-","KSII302 ","OnCampus"
"CHEM015L KS-09 SP2020129909","CHEM015L KS-09 SP2020","1800","2150","----R--","ARR    ","OnCampus"
"CHEM015L KS-10 SP2020130023","CHEM015L KS-10 SP2020","1800","2100","----R--","ARR    ","OnCampus"
"CHEM023B HM-02 SP2020121889","CHEM023B HM-02 SP2020","1000","1050","-M-W---","SHAN2450","OnCampus"
"CHEM023B HM-06 SP2021135519","CHEM023B HM-06 SP2021","1100","1150","-M-W---","ONLI    ","OnCampus"
"CHEM051 LPO-02 FA2020133030","CHEM051 LPO-02 FA2020","1300","1700","----R--","ONLIWEB ","OnCampus"
"CHEM053  HM-01 FA2020130220","CHEM053  HM-01 FA2020","1315","1715","----RF-","JA1204","OnCampus"
"CHEM070L KS-01 SP2021139780","CHEM070L KS-01 SP2021","1500","1700","--T----","ONLI    ","OnCampus"
"CHEM109  HM-02 FA2020134040","CHEM109  HM-02 FA2020","1315","1715","----R--","ONLI    ","OnCampus"
"CHEM110ALPO-02 FA2020133035","CHEM110ALPO-02 FA2020","1245","1630","--T----","ONLIWEB ","OnCampus"
"CHEM110BLPO-01 SP2020128644","CHEM110BLPO-01 SP2020","1315","1700","-M-----","SN202 ","OnCampus"
"CHEM111  HM-02 FA2020134041","CHEM111  HM-02 FA2020","1315","1715","--T----","ONLI    ","OnCampus"
"CHEM112  HM-01 SP2020129482","CHEM112  HM-01 SP2020","1315","1715","---W---","KE2334","OnCampus"
"CHEM114  HM-01 SP2021135536","CHEM114  HM-01 SP2021","1100","1215","-M-W---","ONLI    ","OnCampus"
"CHEM115 LPO-02 FA2020133042","CHEM115 LPO-02 FA2020","1245","1630","---W---","ONLIWEB ","OnCampus"
"CHEM116L KS-04 FA2020133804","CHEM116L KS-04 FA2020","1000","1050","-M-W-F-","ONLI    ","OnCampus"
"CHEM117L KS-03 SP2020129189","CHEM117L KS-03 SP2020","1000","1050","-M-W-F-","KS127 ","OnCampus"
"CHEM121  KS-01 SP2021137506","CHEM121  KS-01 SP2021","915","1030","--T-R--","ONLI    ","OnCampus"
"CHEM147 LPO-01 SP2020128653","CHEM147 LPO-01 SP2020","1315","1700","--T----","SN215 ","OnCampus"
"CHEM150  HM-01 FA2020130225","CHEM150  HM-01 FA2020","0","0","-------","ARR    ","OnCampus"
"CHEM151  HM-01 FA2020130228","CHEM151  HM-01 FA2020","0","0","-------","ARR    ","OnCampus"
"CHEM151  HM-07 FA2020130234","CHEM151  HM-07 FA2020","0","0","-------","ARR    ","OnCampus"
"CHEM151  HM-16 FA2020130243","CHEM151  HM-16 FA2020","0","0","-------","ARR    ","OnCampus"
"CHEM152  HM-01 SP2021135540","CHEM152  HM-01 SP2021","0","0","-------","ARR    ","OnCampus"
"CHEM152  HM-06 SP2020126598","CHEM152  HM-06 SP2020","0","0","-------","ARR    ","OnCampus"
"CHEM156  PO-01 SP2020128654","CHEM156  PO-01 SP2020","1100","1150","-M-W-F-","SN111 ","OnCampus"
"CHEM158A PO-01 FA2020133044","CHEM158A PO-01 FA2020","1120","1210","-M-W-F-","ONLIWEB ","OnCampus"
"CHEM162  PO-01 SP2021139714","CHEM162  PO-01 SP2021","1245","1630","-M-----","ONLISYNC","OnCampus"
"CHEM177  KS-01 SP2021137542","CHEM177  KS-01 SP2021","1000","1050","-M-W-F-","ONLI    ","OnCampus"
"CHEM180  KS-01 SP2020129198","CHEM180  KS-01 SP2020","935","1050","-M-W---","KS101 ","OnCampus"
"CHEM188L KS-01 SP2021137543","CHEM188L KS-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"CHEM191  PO-20 FA2020131773","CHEM191  PO-20 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"CHEM191  PO-24 SP2021136985","CHEM191  PO-24 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CHEM194  PO-32 FA2020131784","CHEM194  PO-32 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"CHIN001B PO-01 SP2021138476","CHIN001B PO-01 SP2021","720","810","-M-W-F-","ONLISYNC","OnCampus"
"CHIN001B PO-02 SP2021138478","CHIN001B PO-02 SP2021","840","930","-M-W-F-","ONLISYNC","OnCampus"
"CHIN051B PO-01 SP2021138480","CHIN051B PO-01 SP2021","840","930","-M-W---","ONLISYNC","OnCampus"
"CHIN051H PO-01 SP2021138484","CHIN051H PO-01 SP2021","1430","1520","-M-W---","ONLISYNC","OnCampus"
"CHLT061  CH-01 SP2020130030","CHLT061  CH-01 SP2020","1100","1215","--T-R--","BE207 ","OnCampus"
"CHLT115  CH-01 SP2020127653","CHLT115  CH-01 SP2020","935","1050","--T-R--","AV224 ","OnCampus"
"CHST128  CH-01 FA2020133068","CHST128  CH-01 FA2020","1430","1545","--T-R--","ONLIWEB ","OnCampus"
"CHST191  CH-24 SP2020126048","CHST191  CH-24 SP2020","0","0","-------","ARR    ","OnCampus"
"CLAS117  PO-01 FA2020133072","CLAS117  PO-01 FA2020","1245","1545","----R--","ONLIWEB ","OnCampus"
"CORE001  SC-07 FA2020134404","CORE001  SC-07 FA2020","1100","1215","--TWR--","ONLI    ","OnCampus"
"CORE001  SC-10 FA2020134407","CORE001  SC-10 FA2020","1100","1215","--TWR--","ONLI    ","OnCampus"
"CORE002  SC-02 SP2020127925","CORE002  SC-02 SP2020","1100","1215","-M-W---","HM103 ","OnCampus"
"CORE002  SC-03 SP2021139083","CORE002  SC-03 SP2021","1100","1215","-M-W---","ONLI    ","OnCampus"
"CORE002  SC-05 SP2021139085","CORE002  SC-05 SP2021","1430","1715","---W---","ONLI    ","OnCampus"
"CORE002  SC-11 SP2020127933","CORE002  SC-11 SP2020","1445","1600","-M-W---","HM102 ","OnCampus"
"CORE002  SC-16 SP2020127941","CORE002  SC-16 SP2020","1445","1730","---W---","HM103 ","OnCampus"
"CSCI005  HM-01 FA2020130250","CSCI005  HM-01 FA2020","730","845","--T-R--","ONLI    ","OnCampus"
"CSCI005  HM-02 FA2020130253","CSCI005  HM-02 FA2020","810","925","--T-R--","ONLI    ","OnCampus"
"CSCI005L HM-02 SP2021139365","CSCI005L HM-02 SP2021","1800","2000","--T----","SHAN3481","OnCampus"
"CSCI051P PO-02 FA2020134053","CSCI051P PO-02 FA2020","1120","1210","-M-W-F-","ONLIWEB ","OnCampus"
"CSCI060  HM-02 FA2020134628","CSCI060  HM-02 FA2020","0","0","-------","ASYN    ","OnCampus"
"CSCI070  HM-03 FA2020130282","CSCI070  HM-03 FA2020","0","0","-------","ASYN    ","OnCampus"
"CSCI081  HM-01 SP2020121938","CSCI081  HM-01 SP2020","1315","1430","-M-W---","SHANB442","OnCampus"
"CSCI101  PO-02 SP2020128695","CSCI101  PO-02 SP2020","1445","1600","--T-R--","EDMS114 ","OnCampus"
"CSCI105  HM-01 SP2021135581","CSCI105  HM-01 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"CSCI105  HM-01 SP2021135582","CSCI105  HM-01 SP2021","1245","1400","-----F-","ONLI    ","OnCampus"
"CSCI105  PO-02 SP2021138512","CSCI105  PO-02 SP2021","0","0","-------","ONLIASYN","OnCampus"
"CSCI121  HM-01 SP2020129533","CSCI121  HM-01 SP2020","1000","1050","-----F-","SHAN2465","OnCampus"
"CSCI131  HM-02 FA2020134237","CSCI131  HM-02 FA2020","1615","1715","-M-----","ONLI    ","OnCampus"
"CSCI131  HM-02 SP2020121955","CSCI131  HM-02 SP2020","1615","1715","-M-----","SHAN3481","OnCampus"
"CSCI140  HM-02 SP2020121959","CSCI140  HM-02 SP2020","1315","1430","--T-R--","SHANB442","OnCampus"
"CSCI140  PO-01 SP2021138515","CSCI140  PO-01 SP2021","1245","1400","-M-W---","ONLISYNC","OnCampus"
"CSCI158  HM-01 SP2020121964","CSCI158  HM-01 SP2020","935","1050","-M-W---","BKB126","OnCampus"
"CSCI190  PO-03 FA2020133093","CSCI190  PO-03 FA2020","1100","1215","--T----","ONLIWEB ","OnCampus"
"CSCI190  PO-04 FA2020133094","CSCI190  PO-04 FA2020","1100","1215","----R--","ONLIWEB ","OnCampus"
"CSCI191  PO-16 SP2020126062","CSCI191  PO-16 SP2020","0","0","-------","ARR    ","OnCampus"
"DANC051 PPO-01 SP2021138528","DANC051 PPO-01 SP2021","1500","1630","--T-R--","ONLIWEB ","OnCampus"
"DANC111B SC-01 FA2020132125","DANC111B SC-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"DANC120  PO-01 SP2021138529","DANC120  PO-01 SP2021","1645","1815","-M-W---","ONLIWEB ","OnCampus"
"DANC131  SC-01 SU2020S5134852","DANC131  SC-01 SU2020S5","900","1130","-M-W-F-","ARR    ","OnCampus"
"DANC152 PPO-02 FA2020133603","DANC152 PPO-02 FA2020","1245","1400","-M-W---","ONLIWEB ","OnCampus"
"DANC152IOSC-01 SP2020129665","DANC152IOSC-01 SP2020","1800","2100","-M-----","IO    ","OnCampus"
"DANC160  SC-01 FA2020132128","DANC160  SC-01 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"DANC175  PO-01 SP2021138544","DANC175  PO-01 SP2021","1645","1815","--T-R--","ONLIWEB ","OnCampus"
"EA  010  PO-03 SP2021139415","EA  010  PO-03 SP2021","730","845","--T-R--","ONLISYNC","OnCampus"
"EA  030L KS-01 FA2020133823","EA  030L KS-01 FA2020","1245","1545","----R--","ONLI    ","OnCampus"
"EA  032  PZ-01 SP2021139605","EA  032  PZ-01 SP2021","1100","1215","--T-R--","TBA    ","OnCampus"
"EA  050  PZ-01 FA2020134419","EA  050  PZ-01 FA2020","1430","1715","-M-----","ONLI    ","OnCampus"
"EA  131  PZ-01 SP2020127991","EA  131  PZ-01 SP2020","1445","1205","---W---","AV202 ","OnCampus"
"EA  138  PZ-01 SP2021139884","EA  138  PZ-01 SP2021","1750","1940","---W---","TBA    ","OnCampus"
